File Name,Sliced File Name,Truncated Description,Description,Certainty
image414,image414_01_01.jpg,fur coat,fur coat,0.5665253400802612
image414,image414_01_02.jpg,feather boa,"feather boa, boa",0.20738744735717773
image414,image414_02_01.jpg,fur coat,fur coat,0.16221866011619568
image414,image414_02_02.jpg,washbasin,"washbasin, handbasin, washbowl, lavabo, wash-hand basin",0.9152270555496216
image4140,image4140.jpg,bathing cap,"bathing cap, swimming cap",0.8788762092590332
image4140,image4140_01_01.jpg,bathing cap,"bathing cap, swimming cap",0.9261529445648192
image4140,image4140_01_02.jpg,bathing cap,"bathing cap, swimming cap",0.4536627531051636
image4140,image4140_02_01.jpg,Mexican hairless,Mexican hairless,0.0964270606637001
image4140,image4140_02_02.jpg,seat belt,"seat belt, seatbelt",0.126495361328125
image4141,image4141.jpg,stole,stole,0.4897081851959229
image4141,image4141_01_01.jpg,stole,stole,0.226917028427124
image4141,image4141_01_02.jpg,sunglasses,"sunglasses, dark glasses, shades",0.11380867660045625
image4141,image4141_02_01.jpg,stole,stole,0.9634711742401124
image4141,image4141_02_02.jpg,necklace,necklace,0.6051203012466431
image4142,image4142.jpg,wig,wig,0.9063447713851928
image4142,image4142_01_01.jpg,stole,stole,0.12626618146896362
image4142,image4142_01_02.jpg,lipstick,"lipstick, lip rouge",0.14302116632461548
image4142,image4142_02_01.jpg,wig,wig,0.629694938659668
image4142,image4142_02_02.jpg,wig,wig,0.3871863782405853
image4143,image4143.jpg,knee pad,knee pad,0.9871597290039062
image4143,image4143_01_01.jpg,bicycle-built-for-two,"bicycle-built-for-two, tandem bicycle, tandem",0.05906180664896965
image4143,image4143_01_02.jpg,wig,wig,0.4923181533813477
image4143,image4143_02_01.jpg,running shoe,running shoe,0.1392950862646103
image4143,image4143_02_02.jpg,worm fence,"worm fence, snake fence, snake-rail fence, Virginia fence",0.14560097455978396
image4144,image4144.jpg,wig,wig,0.07871577888727188
image4144,image4144_01_01.jpg,bookshop,"bookshop, bookstore, bookstall",0.7738357186317444
image4144,image4144_01_02.jpg,hair spray,hair spray,0.3459928631782532
image4144,image4144_02_01.jpg,chain mail,"chain mail, ring mail, mail, chain armor, chain armour, ring armor, ring armour",0.6649069786071777
image4144,image4144_02_02.jpg,Band Aid,Band Aid,0.4577848613262177
image4145,image4145.jpg,television,"television, television system",0.21511760354042053
image4145,image4145_01_01.jpg,television,"television, television system",0.16837891936302185
image4145,image4145_01_02.jpg,sleeping bag,sleeping bag,0.7981882691383362
image4145,image4145_02_01.jpg,home theater,"home theater, home theatre",0.18382178246974945
image4145,image4145_02_02.jpg,pajama,"pajama, pyjama, pj's, jammies",0.03887636214494705
image4146,image4146.jpg,stole,stole,0.22179625928401947
image4146,image4146_01_01.jpg,ice lolly,"ice lolly, lolly, lollipop, popsicle",0.07765306532382965
image4146,image4146_01_02.jpg,wig,wig,0.707118034362793
image4146,image4146_02_01.jpg,park bench,park bench,0.8579772114753723
image4146,image4146_02_02.jpg,wig,wig,0.2054576873779297
image4147,image4147.jpg,brassiere,"brassiere, bra, bandeau",0.3701087534427643
image4147,image4147_01_01.jpg,envelope,envelope,0.18295614421367645
image4147,image4147_01_02.jpg,sewing machine,sewing machine,0.13209937512874606
image4147,image4147_02_01.jpg,bikini,"bikini, two-piece",0.5344381332397461
image4147,image4147_02_02.jpg,shower cap,shower cap,0.6585986018180847
image4148,image4148.jpg,sliding door,sliding door,0.398512065410614
image4148,image4148_01_01.jpg,toyshop,toyshop,0.08165747672319412
image4148,image4148_01_02.jpg,shoe shop,"shoe shop, shoe-shop, shoe store",0.21230381727218628
image4148,image4148_02_01.jpg,horizontal bar,"horizontal bar, high bar",0.09465286880731584
image4148,image4148_02_02.jpg,bearskin,"bearskin, busby, shako",0.05313767865300178
image4149,image4149.jpg,sandal,sandal,0.0851275697350502
image4149,image4149_01_01.jpg,wooden spoon,wooden spoon,0.07040078192949295
image4149,image4149_01_02.jpg,cellular telephone,"cellular telephone, cellular phone, cellphone, cell, mobile phone",0.4145681858062744
image4149,image4149_02_01.jpg,cougar,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",0.2147226631641388
image4149,image4149_02_02.jpg,overskirt,overskirt,0.3031262159347534
image415,image415.jpg,bonnet,"bonnet, poke bonnet",0.7883239984512329
image415,image415_01_01.jpg,bonnet,"bonnet, poke bonnet",0.8736495971679688
image415,image415_01_02.jpg,bonnet,"bonnet, poke bonnet",0.8038999438285828
image415,image415_02_01.jpg,harp,harp,0.8986434340476991
image415,image415_02_02.jpg,silky terrier,"silky terrier, Sydney silky",0.5570380687713623
image4150,image4150.jpg,bikini,"bikini, two-piece",0.2480553835630417
image4150,image4150_01_01.jpg,bikini,"bikini, two-piece",0.06871087104082108
image4150,image4150_01_02.jpg,daisy,daisy,0.2777386605739593
image4150,image4150_02_01.jpg,bikini,"bikini, two-piece",0.7587034106254578
image4150,image4150_02_02.jpg,pot,"pot, flowerpot",0.12876145541667938
image4151,image4151.jpg,lipstick,"lipstick, lip rouge",0.3924317955970764
image4151,image4151_01_01.jpg,hair slide,hair slide,0.10499182343482973
image4151,image4151_01_02.jpg,bonnet,"bonnet, poke bonnet",0.8017656207084656
image4151,image4151_02_01.jpg,wig,wig,0.46272927522659296
image4151,image4151_02_02.jpg,brassiere,"brassiere, bra, bandeau",0.6706001162528992
image4152,image4152.jpg,brassiere,"brassiere, bra, bandeau",0.19579756259918213
image4152,image4152_01_01.jpg,hair spray,hair spray,0.05659494176506996
image4152,image4152_01_02.jpg,sunglasses,"sunglasses, dark glasses, shades",0.0566474050283432
image4152,image4152_02_01.jpg,brassiere,"brassiere, bra, bandeau",0.5545769929885864
image4152,image4152_02_02.jpg,bikini,"bikini, two-piece",0.5742084383964539
image4153,image4153.jpg,stole,stole,0.08919574320316315
image4153,image4153_01_01.jpg,suit,"suit, suit of clothes",0.05072498694062233
image4153,image4153_01_02.jpg,lipstick,"lipstick, lip rouge",0.0673704519867897
image4153,image4153_02_01.jpg,wig,wig,0.08337156474590303
image4153,image4153_02_02.jpg,wig,wig,0.30234435200691223
image4154,image4154.jpg,seat belt,"seat belt, seatbelt",0.4997037649154663
image4154,image4154_01_01.jpg,Band Aid,Band Aid,0.12768802046775818
image4154,image4154_01_02.jpg,lipstick,"lipstick, lip rouge",0.3884105980396271
image4154,image4154_02_01.jpg,seat belt,"seat belt, seatbelt",0.4985925257205963
image4154,image4154_02_02.jpg,seat belt,"seat belt, seatbelt",0.4885512590408325
image4155,image4155.jpg,wig,wig,0.924634337425232
image4155,image4155_01_01.jpg,lipstick,"lipstick, lip rouge",0.18818023800849915
image4155,image4155_01_02.jpg,wig,wig,0.3883555829524994
image4155,image4155_02_01.jpg,seat belt,"seat belt, seatbelt",0.07512439787387848
image4155,image4155_02_02.jpg,sunglasses,"sunglasses, dark glasses, shades",0.2896047532558441
image4156,image4156.jpg,suit,"suit, suit of clothes",0.13272196054458618
image4156,image4156_01_01.jpg,pajama,"pajama, pyjama, pj's, jammies",0.05400986224412918
image4156,image4156_01_02.jpg,neck brace,neck brace,0.0741918608546257
image4156,image4156_02_01.jpg,wig,wig,0.11899439245462418
image4156,image4156_02_02.jpg,necklace,necklace,0.09098152071237564
image4157,image4157.jpg,sunglasses,"sunglasses, dark glasses, shades",0.4259602725505829
image4157,image4157_01_01.jpg,sunglasses,"sunglasses, dark glasses, shades",0.6103631854057312
image4157,image4157_01_02.jpg,seat belt,"seat belt, seatbelt",0.3790131807327271
image4157,image4157_02_01.jpg,stole,stole,0.2129027545452118
image4157,image4157_02_02.jpg,bikini,"bikini, two-piece",0.1020270511507988
image4158,image4158.jpg,soft-coated wheaten terrier,soft-coated wheaten terrier,0.8375257253646851
image4158,image4158_01_01.jpg,neck brace,neck brace,0.17464300990104675
image4158,image4158_01_02.jpg,ice lolly,"ice lolly, lolly, lollipop, popsicle",0.1041303500533104
image4158,image4158_02_01.jpg,Leonberg,Leonberg,0.5850290060043335
image4158,image4158_02_02.jpg,soft-coated wheaten terrier,soft-coated wheaten terrier,0.7069759964942932
image4159,image4159.jpg,Norwich terrier,Norwich terrier,0.3880604803562164
image4159,image4159_01_01.jpg,torch,torch,0.10354234278202057
image4159,image4159_01_02.jpg,ping-pong ball,ping-pong ball,0.5561138391494751
image4159,image4159_02_01.jpg,miniature poodle,miniature poodle,0.1600341796875
image4159,image4159_02_02.jpg,Pekinese,"Pekinese, Pekingese, Peke",0.18541696667671204
image416,image416.jpg,seat belt,"seat belt, seatbelt",0.16780203580856326
image416,image416_01_01.jpg,bow tie,"bow tie, bow-tie, bowtie",0.20021839439868927
image416,image416_01_02.jpg,seat belt,"seat belt, seatbelt",0.14847542345523834
image416,image416_02_01.jpg,seat belt,"seat belt, seatbelt",0.2526811361312866
image416,image416_02_02.jpg,seat belt,"seat belt, seatbelt",0.2367223799228668
image4160,image4160.jpg,ballplayer,"ballplayer, baseball player",0.493220865726471
image4160,image4160_01_01.jpg,ballplayer,"ballplayer, baseball player",0.5981222987174988
image4160,image4160_01_02.jpg,ballplayer,"ballplayer, baseball player",0.8514171838760376
image4160,image4160_02_01.jpg,baseball,baseball,0.650152862071991
image4160,image4160_02_02.jpg,ballplayer,"ballplayer, baseball player",0.6860365271568298
image4161,image4161.jpg,Maltese dog,"Maltese dog, Maltese terrier, Maltese",0.4925572276115418
image4161,image4161_01_01.jpg,coho,"coho, cohoe, coho salmon, blue jack, silver salmon, Oncorhynchus kisutch",0.13827890157699585
image4161,image4161_01_02.jpg,toy poodle,toy poodle,0.6935144066810608
image4161,image4161_02_01.jpg,soft-coated wheaten terrier,soft-coated wheaten terrier,0.4292131066322327
image4161,image4161_02_02.jpg,toy poodle,toy poodle,0.4308014512062073
image4162,image4162.jpg,wig,wig,0.11343757808208466
image4162,image4162_01_01.jpg,neck brace,neck brace,0.26172512769699097
image4162,image4162_01_02.jpg,neck brace,neck brace,0.2755859792232513
image4162,image4162_02_01.jpg,oxygen mask,oxygen mask,0.2873187065124512
image4162,image4162_02_02.jpg,wig,wig,0.8272878527641296
image4163,image4163.jpg,hair slide,hair slide,0.15433990955352786
image4163,image4163_01_01.jpg,bow tie,"bow tie, bow-tie, bowtie",0.21423937380313876
image4163,image4163_01_02.jpg,wig,wig,0.10943765193223952
image4163,image4163_02_01.jpg,sombrero,sombrero,0.17359700798988342
image4163,image4163_02_02.jpg,academic gown,"academic gown, academic robe, judge's robe",0.21247346699237826
image4164,image4164.jpg,jersey,"jersey, T-shirt, tee shirt",0.3923376500606537
image4164,image4164_01_01.jpg,washer,"washer, automatic washer, washing machine",0.6256622672080994
image4164,image4164_01_02.jpg,jersey,"jersey, T-shirt, tee shirt",0.3061423003673553
image4164,image4164_02_01.jpg,bulletproof vest,bulletproof vest,0.17149627208709714
image4164,image4164_02_02.jpg,jean,"jean, blue jean, denim",0.2597798705101013
image4165,image4165.jpg,sunscreen,"sunscreen, sunblock, sun blocker",0.06318463385105133
image4165,image4165_01_01.jpg,Band Aid,Band Aid,0.7113103270530701
image4165,image4165_01_02.jpg,lipstick,"lipstick, lip rouge",0.1571149379014969
image4165,image4165_02_01.jpg,Band Aid,Band Aid,0.43402484059333796
image4165,image4165_02_02.jpg,ice lolly,"ice lolly, lolly, lollipop, popsicle",0.26254862546920776
image4166,image4166.jpg,maillot,"maillot, tank suit",0.5003178715705872
image4166,image4166_01_01.jpg,maillot,"maillot, tank suit",0.29461705684661865
image4166,image4166_01_02.jpg,sunglasses,"sunglasses, dark glasses, shades",0.25150468945503235
image4166,image4166_02_01.jpg,leatherback turtle,"leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea",0.10339196771383287
image4166,image4166_02_02.jpg,megalith,"megalith, megalithic structure",0.23492641746997836
image4167,image4167.jpg,bikini,"bikini, two-piece",0.3066724240779877
image4167,image4167_01_01.jpg,maillot,maillot,0.4996498823165894
image4167,image4167_01_02.jpg,bikini,"bikini, two-piece",0.2638869881629944
image4167,image4167_02_01.jpg,maillot,maillot,0.5032167434692383
image4167,image4167_02_02.jpg,volleyball,volleyball,0.5720621347427368
image4168,image4168.jpg,West Highland white terrier,West Highland white terrier,0.3032393753528595
image4168,image4168_01_01.jpg,Old English sheepdog,"Old English sheepdog, bobtail",0.4398494064807892
image4168,image4168_01_02.jpg,pug,"pug, pug-dog",0.06803091615438461
image4168,image4168_02_01.jpg,croquet ball,croquet ball,0.11901639401912688
image4168,image4168_02_02.jpg,swing,swing,0.11480798572301865
image4169,image4169.jpg,cardigan,cardigan,0.420432448387146
image4169,image4169_01_01.jpg,vase,vase,0.3172004818916321
image4169,image4169_01_02.jpg,maillot,maillot,0.15441416203975675
image4169,image4169_02_01.jpg,cardigan,cardigan,0.4427460134029389
image4169,image4169_02_02.jpg,sweatshirt,sweatshirt,0.3224204778671265
image417,image417.jpg,wig,wig,0.4971842467784882
image417,image417_01_01.jpg,lipstick,"lipstick, lip rouge",0.055481057614088065
image417,image417_01_02.jpg,lipstick,"lipstick, lip rouge",0.07778309285640718
image417,image417_02_01.jpg,Tibetan terrier,"Tibetan terrier, chrysanthemum dog",0.257986843585968
image417,image417_02_02.jpg,sunglasses,"sunglasses, dark glasses, shades",0.30247393250465393
image4170,image4170.jpg,stole,stole,0.9305336475372314
image4170,image4170_01_01.jpg,printer,printer,0.17254571616649628
image4170,image4170_01_02.jpg,seat belt,"seat belt, seatbelt",0.2173260897397995
image4170,image4170_02_01.jpg,overskirt,overskirt,0.07729016244411469
image4170,image4170_02_02.jpg,stole,stole,0.5670823454856873
image4171,image4171.jpg,sandal,sandal,0.2345859855413437
image4171,image4171_01_01.jpg,vacuum,"vacuum, vacuum cleaner",0.04674841463565826
image4171,image4171_01_02.jpg,stole,stole,0.09257011115550996
image4171,image4171_02_01.jpg,backpack,"backpack, back pack, knapsack, packsack, rucksack, haversack",0.15268900990486145
image4171,image4171_02_02.jpg,bonnet,"bonnet, poke bonnet",0.1881520748138428
image4172,image4172.jpg,bikini,"bikini, two-piece",0.4360238611698151
image4172,image4172_01_01.jpg,tub,"tub, vat",0.13788503408432007
image4172,image4172_01_02.jpg,tub,"tub, vat",0.19306233525276184
image4172,image4172_02_01.jpg,maillot,maillot,0.3847130537033081
image4172,image4172_02_02.jpg,potter's wheel,potter's wheel,0.28359299898147583
image4173,image4173.jpg,abaya,abaya,0.6150873303413391
image4173,image4173_01_01.jpg,punching bag,"punching bag, punch bag, punching ball, punchball",0.09483637660741806
image4173,image4173_01_02.jpg,abaya,abaya,0.11518905311822893
image4173,image4173_02_01.jpg,jean,"jean, blue jean, denim",0.21582169830799106
image4173,image4173_02_02.jpg,sunglasses,"sunglasses, dark glasses, shades",0.12269588559865953
image4174,image4174.jpg,cellular telephone,"cellular telephone, cellular phone, cellphone, cell, mobile phone",0.20973600447177887
image4174,image4174_01_01.jpg,photocopier,photocopier,0.20802460610866547
image4174,image4174_01_02.jpg,cellular telephone,"cellular telephone, cellular phone, cellphone, cell, mobile phone",0.11254865676164627
image4174,image4174_02_01.jpg,miniskirt,"miniskirt, mini",0.16357950866222382
image4174,image4174_02_02.jpg,shoe shop,"shoe shop, shoe-shop, shoe store",0.2808248996734619
image4175,image4175.jpg,pajama,"pajama, pyjama, pj's, jammies",0.7640717029571533
image4175,image4175_01_01.jpg,iPod,iPod,0.15290458500385284
image4175,image4175_01_02.jpg,bath towel,bath towel,0.5553979873657227
image4175,image4175_02_01.jpg,knee pad,knee pad,0.3579256534576416
image4175,image4175_02_02.jpg,television,"television, television system",0.09594715386629103
image4176,image4176.jpg,lipstick,"lipstick, lip rouge",0.8808197975158691
image4176,image4176_01_01.jpg,seat belt,"seat belt, seatbelt",0.2577166855335236
image4176,image4176_01_02.jpg,sunglasses,"sunglasses, dark glasses, shades",0.2381957471370697
image4176,image4176_02_01.jpg,seat belt,"seat belt, seatbelt",0.5161799788475037
image4176,image4176_02_02.jpg,sunscreen,"sunscreen, sunblock, sun blocker",0.29726269841194153
image4177,image4177.jpg,guillotine,guillotine,0.20038186013698575
image4177,image4177_01_01.jpg,torch,torch,0.8561126589775085
image4177,image4177_01_02.jpg,chain saw,"chain saw, chainsaw",0.07959073781967163
image4177,image4177_02_01.jpg,jean,"jean, blue jean, denim",0.2792325913906097
image4177,image4177_02_02.jpg,miniskirt,"miniskirt, mini",0.3750170171260834
image4178,image4178.jpg,swing,swing,0.1926751136779785
image4178,image4178_01_01.jpg,golfcart,"golfcart, golf cart",0.04226786270737648
image4178,image4178_01_02.jpg,suspension bridge,suspension bridge,0.38766583800315857
image4178,image4178_02_01.jpg,bow,bow,0.054018832743167884
image4178,image4178_02_02.jpg,sarong,sarong,0.14362947642803192
image4179,image4179.jpg,wig,wig,0.3138280808925629
image4179,image4179_01_01.jpg,lipstick,"lipstick, lip rouge",0.3657757937908173
image4179,image4179_01_02.jpg,seat belt,"seat belt, seatbelt",0.2746884226799011
image4179,image4179_02_01.jpg,sunglasses,"sunglasses, dark glasses, shades",0.2634575664997101
image4179,image4179_02_02.jpg,seat belt,"seat belt, seatbelt",0.2101277858018875
image418,image418.jpg,red wine,red wine,0.2191905826330185
image418,image418_01_01.jpg,goblet,goblet,0.6692136526107788
image418,image418_01_02.jpg,military uniform,military uniform,0.7622606158256531
image418,image418_02_01.jpg,eggnog,eggnog,0.06465917825698853
image418,image418_02_02.jpg,hand blower,"hand blower, blow dryer, blow drier, hair dryer, hair drier",0.407061755657196
image4180,image4180.jpg,screwdriver,screwdriver,0.3264596164226532
image4180,image4180_01_01.jpg,torch,torch,0.2827373743057251
image4180,image4180_01_02.jpg,neck brace,neck brace,0.047930724918842316
image4180,image4180_02_01.jpg,cellular telephone,"cellular telephone, cellular phone, cellphone, cell, mobile phone",0.2776534259319305
image4180,image4180_02_02.jpg,power drill,power drill,0.7781440615653992
image4181,image4181.jpg,lipstick,"lipstick, lip rouge",0.4476656019687653
image4181,image4181_01_01.jpg,lipstick,"lipstick, lip rouge",0.15849167108535767
image4181,image4181_01_02.jpg,lipstick,"lipstick, lip rouge",0.16433531045913696
image4181,image4181_02_01.jpg,harmonica,"harmonica, mouth organ, harp, mouth harp",0.11125609278678894
image4181,image4181_02_02.jpg,seat belt,"seat belt, seatbelt",0.06248767301440239
image4182,image4182.jpg,stole,stole,0.1874312162399292
image4182,image4182_01_01.jpg,abaya,abaya,0.06033847481012344
image4182,image4182_01_02.jpg,iPod,iPod,0.16590715944766998
image4182,image4182_02_01.jpg,maillot,maillot,0.6456234455108643
image4182,image4182_02_02.jpg,miniskirt,"miniskirt, mini",0.06253235787153244
image4183,image4183.jpg,lipstick,"lipstick, lip rouge",0.11468049883842467
image4183,image4183_01_01.jpg,Band Aid,Band Aid,0.12849648296833038
image4183,image4183_01_02.jpg,neck brace,neck brace,0.2923400402069092
image4183,image4183_02_01.jpg,brassiere,"brassiere, bra, bandeau",0.1358526349067688
image4183,image4183_02_02.jpg,lipstick,"lipstick, lip rouge",0.38140323758125305
image4184,image4184.jpg,seat belt,"seat belt, seatbelt",0.22972214221954346
image4184,image4184_01_01.jpg,sombrero,sombrero,0.6329337954521179
image4184,image4184_01_02.jpg,mortarboard,mortarboard,0.8821635842323303
image4184,image4184_02_01.jpg,sunglasses,"sunglasses, dark glasses, shades",0.4760040640830994
image4184,image4184_02_02.jpg,wig,wig,0.3009119033813477
image4185,image4185.jpg,hand blower,"hand blower, blow dryer, blow drier, hair dryer, hair drier",0.4575026333332062
image4185,image4185_01_01.jpg,hoopskirt,"hoopskirt, crinoline",0.15716996788978574
image4185,image4185_01_02.jpg,academic gown,"academic gown, academic robe, judge's robe",0.10175108164548874
image4185,image4185_02_01.jpg,hand blower,"hand blower, blow dryer, blow drier, hair dryer, hair drier",0.2376615107059479
image4185,image4185_02_02.jpg,sliding door,sliding door,0.06960159540176393
image4186,image4186.jpg,chain mail,"chain mail, ring mail, mail, chain armor, chain armour, ring armor, ring armour",0.18640105426311493
image4186,image4186_01_01.jpg,lab coat,"lab coat, laboratory coat",0.07282862812280655
image4186,image4186_01_02.jpg,wig,wig,0.1900025010108948
image4186,image4186_02_01.jpg,wig,wig,0.19544461369514465
image4186,image4186_02_02.jpg,stole,stole,0.4089365303516388
image4187,image4187.jpg,seat belt,"seat belt, seatbelt",0.5826712250709534
image4187,image4187_01_01.jpg,sunglasses,"sunglasses, dark glasses, shades",0.4506529867649078
image4187,image4187_01_02.jpg,seat belt,"seat belt, seatbelt",0.28964564204216003
image4187,image4187_02_01.jpg,seat belt,"seat belt, seatbelt",0.29970717430114746
image4187,image4187_02_02.jpg,seat belt,"seat belt, seatbelt",0.5926738381385803
image4188,image4188.jpg,jersey,"jersey, T-shirt, tee shirt",0.1809535920619965
image4188,image4188_01_01.jpg,bow tie,"bow tie, bow-tie, bowtie",0.10630596429109572
image4188,image4188_01_02.jpg,neck brace,neck brace,0.35044002532958984
image4188,image4188_02_01.jpg,shower cap,shower cap,0.193665623664856
image4188,image4188_02_02.jpg,seat belt,"seat belt, seatbelt",0.3021574914455414
image4189,image4189.jpg,seat belt,"seat belt, seatbelt",0.23848609626293185
image4189,image4189_01_01.jpg,hair slide,hair slide,0.4639759361743927
image4189,image4189_01_02.jpg,seat belt,"seat belt, seatbelt",0.994322657585144
image4189,image4189_02_01.jpg,sunglasses,"sunglasses, dark glasses, shades",0.28259119391441345
image4189,image4189_02_02.jpg,sunglasses,"sunglasses, dark glasses, shades",0.3135480880737305
image419,image419.jpg,jersey,"jersey, T-shirt, tee shirt",0.15998493134975433
image419,image419_01_01.jpg,ice lolly,"ice lolly, lolly, lollipop, popsicle",0.2422478199005127
image419,image419_01_02.jpg,wig,wig,0.7580674290657043
image419,image419_02_01.jpg,jersey,"jersey, T-shirt, tee shirt",0.16525092720985413
image419,image419_02_02.jpg,brassiere,"brassiere, bra, bandeau",0.5361495614051819
image4190,image4190.jpg,lakeside,"lakeside, lakeshore",0.2782254219055176
image4190,image4190_01_01.jpg,pole,pole,0.8802061080932617
image4190,image4190_01_02.jpg,lakeside,"lakeside, lakeshore",0.15831467509269714
image4190,image4190_02_01.jpg,Indian elephant,"Indian elephant, Elephas maximus",0.16412776708602905
image4190,image4190_02_02.jpg,miniskirt,"miniskirt, mini",0.9820607900619508
image4191,image4191.jpg,mask,mask,0.5970228314399719
image4191,image4191_01_01.jpg,bathtub,"bathtub, bathing tub, bath, tub",0.1877312660217285
image4191,image4191_01_02.jpg,mask,mask,0.5077213048934937
image4191,image4191_02_01.jpg,seat belt,"seat belt, seatbelt",0.12415210157632828
image4191,image4191_02_02.jpg,mask,mask,0.43779394030570973
image4192,image4192.jpg,bubble,bubble,0.0972287580370903
image4192,image4192_01_01.jpg,lipstick,"lipstick, lip rouge",0.2780803143978119
image4192,image4192_01_02.jpg,bonnet,"bonnet, poke bonnet",0.2961573302745819
image4192,image4192_02_01.jpg,lipstick,"lipstick, lip rouge",0.5982605218887329
image4192,image4192_02_02.jpg,bikini,"bikini, two-piece",0.158815398812294
image4193,image4193.jpg,mask,mask,0.22289477288722992
image4193,image4193_01_01.jpg,wig,wig,0.6913893222808838
image4193,image4193_01_02.jpg,wig,wig,0.586371123790741
image4193,image4193_02_01.jpg,pick,"pick, plectrum, plectron",0.10908130556344986
image4193,image4193_02_02.jpg,cardigan,cardigan,0.6450645923614502
image4194,image4194.jpg,mask,mask,0.33241793513298035
image4194,image4194_01_01.jpg,hair slide,hair slide,0.6695124506950378
image4194,image4194_01_02.jpg,bonnet,"bonnet, poke bonnet",0.12901826202869415
image4194,image4194_02_01.jpg,wig,wig,0.11145199090242386
image4194,image4194_02_02.jpg,umbrella,umbrella,0.17055124044418335
image4195,image4195.jpg,lipstick,"lipstick, lip rouge",0.24411404132843015
image4195,image4195_01_01.jpg,ping-pong ball,ping-pong ball,0.2560943067073822
image4195,image4195_01_02.jpg,Band Aid,Band Aid,0.3025376498699188
image4195,image4195_02_01.jpg,harmonica,"harmonica, mouth organ, harp, mouth harp",0.3215731680393219
image4195,image4195_02_02.jpg,lipstick,"lipstick, lip rouge",0.38122403621673584
image4196,image4196.jpg,gown,gown,0.9172634482383728
image4196,image4196_01_01.jpg,gown,gown,0.6203503608703613
image4196,image4196_01_02.jpg,sarong,sarong,0.766061544418335
image4196,image4196_02_01.jpg,gown,gown,0.5128102898597717
image4196,image4196_02_02.jpg,pot,"pot, flowerpot",0.24316364526748654
image4197,image4197.jpg,miniskirt,"miniskirt, mini",0.4368363320827484
image4197,image4197_01_01.jpg,cash machine,"cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM",0.22531218826770785
image4197,image4197_01_02.jpg,wig,wig,0.707389235496521
image4197,image4197_02_01.jpg,miniskirt,"miniskirt, mini",0.4646985828876496
image4197,image4197_02_02.jpg,projectile,"projectile, missile",0.17148229479789734
image4198,image4198.jpg,miniskirt,"miniskirt, mini",0.4696346819400787
image4198,image4198_01_01.jpg,mask,mask,0.2461158931255341
image4198,image4198_01_02.jpg,bonnet,"bonnet, poke bonnet",0.1738038957118988
image4198,image4198_02_01.jpg,maillot,maillot,0.4224015772342682
image4198,image4198_02_02.jpg,maillot,maillot,0.3959912061691284
image4199,image4199.jpg,bikini,"bikini, two-piece",0.7232193350791931
image4199,image4199_01_01.jpg,unicycle,"unicycle, monocycle",0.1027858555316925
image4199,image4199_01_02.jpg,maillot,maillot,0.21162280440330505
image4199,image4199_02_01.jpg,sarong,sarong,0.7219679951667786
image4199,image4199_02_02.jpg,maillot,maillot,0.3649533689022064
image42,image42.jpg,jean,"jean, blue jean, denim",0.5370134115219116
image42,image42_01_01.jpg,window shade,window shade,0.14054951071739194
image42,image42_01_02.jpg,suit,"suit, suit of clothes",0.15905572474002838
image42,image42_02_01.jpg,jean,"jean, blue jean, denim",0.31328415870666504
image42,image42_02_02.jpg,ski mask,ski mask,0.5553317666053772
image420,image420.jpg,wig,wig,0.5733537673950195
image420,image420_01_01.jpg,wig,wig,0.5972066521644592
image420,image420_01_02.jpg,wig,wig,0.3052440881729126
image420,image420_02_01.jpg,wig,wig,0.8410381078720093
image420,image420_02_02.jpg,wig,wig,0.34897580742836
image4200,image4200.jpg,miniskirt,"miniskirt, mini",0.14556719362735748
image4200,image4200_01_01.jpg,greenhouse,"greenhouse, nursery, glasshouse",0.18534332513809204
image4200,image4200_01_02.jpg,wig,wig,0.7045817375183105
image4200,image4200_02_01.jpg,brassiere,"brassiere, bra, bandeau",0.3651084005832672
image4200,image4200_02_02.jpg,bikini,"bikini, two-piece",0.5286155939102173
image4201,image4201.jpg,wig,wig,0.2977124750614166
image4201,image4201_01_01.jpg,buckeye,"buckeye, horse chestnut, conker",0.0402376800775528
image4201,image4201_01_02.jpg,spaghetti squash,spaghetti squash,0.2362845689058304
image4201,image4201_02_01.jpg,wig,wig,0.5298132300376892
image4201,image4201_02_02.jpg,cello,"cello, violoncello",0.41459107398986816
image4202,image4202.jpg,miniskirt,"miniskirt, mini",0.6588882207870483
image4202,image4202_01_01.jpg,jersey,"jersey, T-shirt, tee shirt",0.6661322712898254
image4202,image4202_01_02.jpg,wig,wig,0.13847650587558746
image4202,image4202_02_01.jpg,miniskirt,"miniskirt, mini",0.5335991978645325
image4202,image4202_02_02.jpg,miniskirt,"miniskirt, mini",0.9760573506355286
image4203,image4203.jpg,sunscreen,"sunscreen, sunblock, sun blocker",0.21135668456554413
image4203,image4203_01_01.jpg,sunscreen,"sunscreen, sunblock, sun blocker",0.3118155002593994
image4203,image4203_01_02.jpg,sunscreen,"sunscreen, sunblock, sun blocker",0.11232995986938477
image4203,image4203_02_01.jpg,sweatshirt,sweatshirt,0.5071151852607727
image4203,image4203_02_02.jpg,sweatshirt,sweatshirt,0.17356467247009275
image4204,image4204.jpg,cello,"cello, violoncello",0.9514167308807372
image4204,image4204_01_01.jpg,torch,torch,0.11481870710849762
